task,batch,config,model,prompt_version,run,n_items,n_scored,tp,fp,fn,tn,accuracy,precision,recall,f1,unparseable_rate,empty_rate,avg_completion_tokens
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v4,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,4,10,10,7,0,0,3,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,6,10,10,7,1,0,2,0.9,0.875,1.0,0.9333333333333333,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,7,10,10,7,1,0,2,0.9,0.875,1.0,0.9333333333333333,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,8,10,10,7,0,0,3,1.0,1.0,1.0,1.0,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,doubled_budget,meta-llama/Llama-3.1-8B-Instruct,v5,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,2
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,1,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,5.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,2,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,3,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,4,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,6,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,7,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,8,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v1,10,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1316.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1222.9
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1249
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1172.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1244.3
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1143
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1042.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1175.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1162.2
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v2,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1106.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,876.8
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,716.2
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,779.4
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,865.3
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,711
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,705.8
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,7,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,696.2
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,797.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,814.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v3,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,822.4
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,698.4
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,948.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,678.9
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,759.6
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,728.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,774.7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,727.7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,868.8
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,670.3
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,656.9
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,1,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,1109.4
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,941.8
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,707.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1087.3
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,919.9
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1044.7
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,1023.5
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,975.3
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,778.8
GLP,Batch3,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,609.6
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,1,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,3.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,2,10,7,4,2,1,0,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727272,0.3,0.0,37
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,3,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,2
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,4,10,9,7,1,0,1,0.8888888888888888,0.875,1.0,0.9333333333333333,0.1,0.0,28.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,5,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,2.6
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,6,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,44.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,17.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,8,10,10,7,1,0,2,0.9,0.875,1.0,0.9333333333333333,0.0,0.0,5.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,9,10,9,5,3,1,0,0.5555555555555556,0.625,0.8333333333333334,0.7142857142857143,0.1,0.0,50.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,10,10,9,5,1,1,2,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1,0.0,20.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,1,10,10,5,2,2,1,0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,461.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,2,10,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,862.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,3,10,9,7,0,0,2,1.0,1.0,1.0,1.0,0.1,0.0,1172.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,4,10,9,6,2,0,1,0.7777777777777778,0.75,1.0,0.8571428571428571,0.1,0.0,973.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,808.2
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,6,10,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,1063.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,7,10,9,6,2,1,0,0.6666666666666666,0.75,0.8571428571428571,0.7999999999999999,0.1,0.0,1262.8
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,8,10,8,5,3,0,0,0.625,0.625,1.0,0.7692307692307693,0.2,0.0,2884.4
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,9,10,9,6,2,0,1,0.7777777777777778,0.75,1.0,0.8571428571428571,0.1,0.0,791.8
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,10,10,9,6,2,0,1,0.7777777777777778,0.75,1.0,0.8571428571428571,0.1,0.0,863.3
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,1,10,9,6,3,0,0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.1,0.0,426.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,2,10,10,5,2,2,1,0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1216.4
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,3,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,456.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,4,10,9,5,2,1,1,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.1,0.0,414.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,5,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,782.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,6,10,9,6,2,0,1,0.7777777777777778,0.75,1.0,0.8571428571428571,0.1,0.0,410.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,649.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,8,10,9,6,3,0,0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.1,0.0,1467.7
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,9,10,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,590.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,10,10,9,7,1,0,1,0.8888888888888888,0.875,1.0,0.9333333333333333,0.1,0.0,772.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,1,10,9,6,2,1,0,0.6666666666666666,0.75,0.8571428571428571,0.7999999999999999,0.1,0.0,969.3
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,400.4
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,3,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,433.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,4,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,558.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,5,10,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,1286.6
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,6,10,6,6,0,0,0,1.0,1.0,1.0,1.0,0.4,0.0,555
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,537.2
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,403.2
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,386.4
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,10,10,9,6,3,0,0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.1,0.0,395.1
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,1,10,10,6,2,1,1,0.7,0.75,0.8571428571428571,0.7999999999999999,0.0,0.0,452.9
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,385.6
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,3,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,756.3
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,379.8
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,418
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,415.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,7,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,355.5
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,8,10,9,7,2,0,0,0.7777777777777778,0.7777777777777778,1.0,0.8750000000000001,0.1,0.0,421.6
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,9,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,616.4
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,454.8
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,1,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,2,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,3,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,4,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,5,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,6,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,7,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,8,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,9,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,10,10,10,6,3,1,0,0.6,0.6666666666666666,0.8571428571428571,0.75,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,1,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,2,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,3,10,9,5,0,2,2,0.7777777777777778,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,4,10,9,5,0,2,2,0.7777777777777778,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,5,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,6,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,7,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,8,10,10,5,0,2,3,0.8,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,9,10,10,5,1,2,2,0.7,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,10,10,10,5,1,2,2,0.7,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,1,10,9,7,2,0,0,0.7777777777777778,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,3,10,9,7,2,0,0,0.7777777777777778,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,4,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,5,10,9,7,2,0,0,0.7777777777777778,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,7,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,8,10,10,7,2,0,1,0.8,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,10,10,9,7,2,0,0,0.7777777777777778,0.7777777777777778,1.0,0.8750000000000001,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,4,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,5,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,6,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,7,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,8,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,9,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,10,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,1,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,2,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,3,10,10,7,3,0,0,0.7,0.7,1.0,0.8235294117647058,0.0,0.0,64
